,alpha,cvar_var,fit
0,0.3824900000012045,0.004589546739887797,0.0038936394380310905
1,0.05640000000013441,0.015763039759915786,0.0172379560024005
2,0.004325000000010069,0.11175920092675576,0.1268549286884649
3,0.00021000000000049094,1.2276925410964086,1.3316362311862573
4,1.5000000000035059e-05,11.828356084444447,10.355536767053744
